timestamp,country,carbon_intensity,renewable_pct,hour,month
2024-01-27 20:00:00,Norway,13.5,83.7,20,1
2024-01-27 21:00:00,Norway,11.4,99.0,21,1
2024-01-27 22:00:00,Norway,10.0,99.0,22,1
2024-01-27 23:00:00,Norway,10.0,99.0,23,1
2024-01-28 00:00:00,Norway,10.0,93.2,0,1
2024-01-28 01:00:00,Norway,10.0,99.0,1,1
2024-01-28 02:00:00,Norway,10.0,99.0,2,1
2024-01-28 03:00:00,Norway,11.0,95.4,3,1
2024-01-28 04:00:00,Norway,13.4,99.0,4,1
2024-01-28 05:00:00,Norway,15.9,99.0,5,1
2024-01-28 06:00:00,Norway,25.7,99.0,6,1
2024-01-28 07:00:00,Norway,27.4,99.0,7,1
2024-01-28 08:00:00,Norway,35.7,96.7,8,1
2024-01-28 09:00:00,Norway,39.0,89.6,9,1
2024-01-28 10:00:00,Norway,42.2,99.0,10,1
2024-01-28 11:00:00,Norway,44.3,89.1,11,1
2024-01-28 12:00:00,Norway,46.2,73.7,12,1
2024-01-28 13:00:00,Norway,42.4,72.7,13,1
2024-01-28 14:00:00,Norway,43.0,80.7,14,1
2024-01-28 15:00:00,Norway,41.3,82.7,15,1
2024-01-28 16:00:00,Norway,36.6,94.2,16,1
2024-01-28 17:00:00,Norway,32.4,64.4,17,1
2024-01-28 18:00:00,Norway,24.4,98.1,18,1
2024-01-28 19:00:00,Norway,19.7,99.0,19,1
2024-01-28 20:00:00,Norway,18.7,91.5,20,1
2024-01-28 21:00:00,Norway,11.9,99.0,21,1
2024-01-28 22:00:00,Norway,10.0,94.5,22,1
2024-01-28 23:00:00,Norway,10.0,99.0,23,1
2024-01-29 00:00:00,Norway,10.0,99.0,0,1
2024-01-29 01:00:00,Norway,10.0,99.0,1,1
2024-01-29 02:00:00,Norway,10.0,99.0,2,1
2024-01-29 03:00:00,Norway,10.7,99.0,3,1
2024-01-29 04:00:00,Norway,18.0,93.9,4,1
2024-01-29 05:00:00,Norway,20.7,99.0,5,1
2024-01-29 06:00:00,Norway,26.8,90.2,6,1
2024-01-29 07:00:00,Norway,28.5,99.0,7,1
2024-01-29 08:00:00,Norway,35.0,99.0,8,1
2024-01-29 09:00:00,Norway,39.1,99.0,9,1
2024-01-29 10:00:00,Norway,43.4,89.7,10,1
2024-01-29 11:00:00,Norway,45.3,91.2,11,1
2024-01-29 12:00:00,Norway,45.0,86.0,12,1
2024-01-29 13:00:00,Norway,45.5,76.2,13,1
2024-01-29 14:00:00,Norway,46.5,99.0,14,1
2024-01-29 15:00:00,Norway,39.2,90.0,15,1
2024-01-29 16:00:00,Norway,33.7,99.0,16,1
2024-01-29 17:00:00,Norway,32.6,97.0,17,1
2024-01-29 18:00:00,Norway,28.0,79.0,18,1
2024-01-29 19:00:00,Norway,20.2,87.6,19,1
2024-01-29 20:00:00,Norway,16.9,99.0,20,1
2024-01-29 21:00:00,Norway,10.0,99.0,21,1
2024-01-29 22:00:00,Norway,10.0,99.0,22,1
2024-01-29 23:00:00,Norway,10.0,99.0,23,1
2024-01-30 00:00:00,Norway,10.0,99.0,0,1
2024-01-30 01:00:00,Norway,10.0,96.3,1,1
2024-01-30 02:00:00,Norway,11.4,99.0,2,1
2024-01-30 03:00:00,Norway,10.5,94.7,3,1
2024-01-30 04:00:00,Norway,14.5,99.0,4,1
2024-01-30 05:00:00,Norway,18.8,99.0,5,1
2024-01-30 06:00:00,Norway,22.7,99.0,6,1
2024-01-30 07:00:00,Norway,29.1,96.1,7,1
2024-01-30 08:00:00,Norway,37.2,71.8,8,1
2024-01-30 09:00:00,Norway,36.1,85.9,9,1
2024-01-30 10:00:00,Norway,42.5,92.5,10,1
2024-01-30 11:00:00,Norway,46.6,89.5,11,1
2024-01-30 12:00:00,Norway,45.5,96.1,12,1
2024-01-30 13:00:00,Norway,45.4,97.1,13,1
2024-01-30 14:00:00,Norway,43.0,80.7,14,1
2024-01-30 15:00:00,Norway,40.2,93.9,15,1
2024-01-30 16:00:00,Norway,31.2,70.8,16,1
2024-01-30 17:00:00,Norway,33.2,95.3,17,1
2024-01-30 18:00:00,Norway,25.8,70.8,18,1
2024-01-30 19:00:00,Norway,18.8,98.2,19,1
2024-01-30 20:00:00,Norway,14.5,74.2,20,1
2024-01-30 21:00:00,Norway,10.6,99.0,21,1
2024-01-30 22:00:00,Norway,10.0,99.0,22,1
2024-01-30 23:00:00,Norway,10.0,99.0,23,1
2024-01-01 00:00:00,Poland,740.5,30.1,0,1
2024-01-01 01:00:00,Poland,764.8,32.4,1,1
2024-01-01 02:00:00,Poland,547.6,34.2,2,1
2024-01-01 03:00:00,Poland,594.6,29.0,3,1
2024-01-01 04:00:00,Poland,711.0,30.4,4,1
2024-01-01 05:00:00,Poland,651.7,27.7,5,1
2024-01-01 06:00:00,Poland,696.5,25.9,6,1
2024-01-01 07:00:00,Poland,882.7,21.8,7,1
2024-01-01 08:00:00,Poland,837.8,20.3,8,1
2024-01-01 09:00:00,Poland,771.9,18.6,9,1
2024-01-01 10:00:00,Poland,698.8,15.1,10,1
2024-01-01 11:00:00,Poland,771.6,12.2,11,1
2024-01-01 12:00:00,Poland,761.3,13.8,12,1
2024-01-01 13:00:00,Poland,730.9,10.7,13,1
2024-01-01 14:00:00,Poland,834.4,9.6,14,1
2024-01-01 15:00:00,Poland,624.2,10.4,15,1
2024-01-01 16:00:00,Poland,823.1,11.0,16,1
2024-01-01 17:00:00,Poland,701.9,11.5,17,1
2024-01-01 18:00:00,Poland,797.4,16.1,18,1
2024-01-01 19:00:00,Poland,708.4,17.0,19,1
2024-01-01 20:00:00,Poland,678.0,17.6,20,1
2024-01-01 21:00:00,Poland,668.2,24.6,21,1
2024-01-01 22:00:00,Poland,719.2,24.4,22,1
2024-01-01 23:00:00,Poland,722.7,24.3,23,1
2024-01-02 00:00:00,Poland,878.0,28.5,0,1
2024-01-02 01:00:00,Poland,795.2,28.3,1,1
2024-01-02 02:00:00,Poland,701.9,30.4,2,1
2024-01-02 03:00:00,Poland,636.4,27.3,3,1
2024-01-02 04:00:00,Poland,717.3,27.9,4,1
2024-01-02 05:00:00,Poland,750.2,23.8,5,1
2024-01-02 06:00:00,Poland,622.5,22.3,6,1
2024-01-02 07:00:00,Poland,727.4,22.8,7,1
2024-01-02 08:00:00,Poland,807.4,18.9,8,1
2024-01-02 09:00:00,Poland,708.9,20.4,9,1
2024-01-02 10:00:00,Poland,645.3,13.5,10,1
2024-01-02 11:00:00,Poland,785.6,13.2,11,1
2024-01-02 12:00:00,Poland,836.4,8.8,12,1
2024-01-02 13:00:00,Poland,729.2,13.3,13,1
2024-01-02 14:00:00,Poland,749.2,10.1,14,1
2024-01-02 15:00:00,Poland,804.9,7.3,15,1
2024-01-02 16:00:00,Poland,764.1,11.8,16,1
2024-01-02 17:00:00,Poland,687.2,11.9,17,1
2024-01-02 18:00:00,Poland,702.5,19.2,18,1
2024-01-02 19:00:00,Poland,712.6,19.6,19,1
2024-01-02 20:00:00,Poland,712.8,18.4,20,1
2024-01-02 21:00:00,Poland,777.3,24.0,21,1
2024-01-02 22:00:00,Poland,645.2,25.9,22,1
2024-01-02 23:00:00,Poland,726.6,26.4,23,1
2024-01-03 00:00:00,Poland,693.8,28.0,0,1
2024-01-03 01:00:00,Poland,581.6,29.1,1,1
2024-01-03 02:00:00,Poland,748.5,28.1,2,1
2024-01-03 03:00:00,Poland,716.9,30.2,3,1
2024-01-03 04:00:00,Poland,636.9,27.7,4,1
2024-01-03 05:00:00,Poland,613.1,26.9,5,1
2024-01-03 06:00:00,Poland,778.1,24.3,6,1
2024-01-03 07:00:00,Poland,826.8,21.2,7,1
2024-01-03 08:00:00,Poland,738.1,23.8,8,1
2024-01-03 09:00:00,Poland,723.7,18.0,9,1
2024-01-03 10:00:00,Poland,782.7,16.3,10,1
2024-01-03 11:00:00,Poland,703.3,18.3,11,1
2024-01-03 12:00:00,Poland,712.0,11.3,12,1
2024-01-03 13:00:00,Poland,798.0,9.0,13,1
2024-01-03 14:00:00,Poland,672.7,6.6,14,1
2024-01-03 15:00:00,Poland,804.4,7.5,15,1
2024-01-03 16:00:00,Poland,750.2,12.6,16,1
2024-01-03 17:00:00,Poland,804.9,10.2,17,1
2024-01-03 18:00:00,Poland,613.4,11.0,18,1
2024-01-03 19:00:00,Poland,793.9,17.5,19,1
2024-01-03 20:00:00,Poland,707.1,19.8,20,1
2024-01-03 21:00:00,Poland,745.9,25.9,21,1
2024-01-03 22:00:00,Poland,657.3,22.1,22,1
2024-01-03 23:00:00,Poland,643.0,29.1,23,1
2024-01-04 00:00:00,Poland,770.6,24.1,0,1
2024-01-04 01:00:00,Poland,731.7,32.2,1,1
2024-01-04 02:00:00,Poland,738.0,30.6,2,1
2024-01-04 03:00:00,Poland,749.0,27.8,3,1
2024-01-04 04:00:00,Poland,748.8,31.1,4,1
2024-01-04 05:00:00,Poland,624.5,27.4,5,1
2024-01-04 06:00:00,Poland,704.8,26.2,6,1
2024-01-04 07:00:00,Poland,707.9,22.7,7,1
2024-01-04 08:00:00,Poland,851.7,22.3,8,1
2024-01-04 09:00:00,Poland,816.2,18.7,9,1
2024-01-04 10:00:00,Poland,688.2,13.1,10,1
2024-01-04 11:00:00,Poland,654.4,11.2,11,1
2024-01-04 12:00:00,Poland,785.5,9.7,12,1
2024-01-04 13:00:00,Poland,776.5,11.9,13,1
2024-01-04 14:00:00,Poland,821.9,11.2,14,1
2024-01-04 15:00:00,Poland,669.2,10.9,15,1
2024-01-04 16:00:00,Poland,832.0,10.9,16,1
2024-01-04 17:00:00,Poland,740.3,11.8,17,1
2024-01-04 18:00:00,Poland,799.7,15.7,18,1
2024-01-04 19:00:00,Poland,735.1,19.1,19,1
2024-01-04 20:00:00,Poland,689.0,21.5,20,1
2024-01-04 21:00:00,Poland,662.6,25.8,21,1
2024-01-04 22:00:00,Poland,787.0,28.4,22,1
2024-01-04 23:00:00,Poland,514.2,26.4,23,1
2024-01-05 00:00:00,Poland,768.0,33.7,0,1
2024-01-05 01:00:00,Poland,745.1,32.7,1,1
2024-01-05 02:00:00,Poland,665.2,30.6,2,1
2024-01-05 03:00:00,Poland,755.0,30.4,3,1
2024-01-05 04:00:00,Poland,706.0,29.8,4,1
2024-01-05 05:00:00,Poland,641.4,26.1,5,1
2024-01-05 06:00:00,Poland,706.3,23.7,6,1
2024-01-05 07:00:00,Poland,763.0,22.7,7,1
2024-01-05 08:00:00,Poland,735.7,19.3,8,1
2024-01-05 09:00:00,Poland,691.9,11.8,9,1
2024-01-05 10:00:00,Poland,780.7,16.3,10,1
2024-01-05 11:00:00,Poland,785.9,9.2,11,1
2024-01-05 12:00:00,Poland,814.9,12.0,12,1
2024-01-05 13:00:00,Poland,754.9,9.7,13,1
2024-01-05 14:00:00,Poland,828.7,8.8,14,1
2024-01-05 15:00:00,Poland,694.2,11.9,15,1
2024-01-05 16:00:00,Poland,706.3,9.8,16,1
2024-01-05 17:00:00,Poland,642.6,11.0,17,1
2024-01-05 18:00:00,Poland,717.7,15.6,18,1
2024-01-05 19:00:00,Poland,719.9,17.9,19,1
2024-01-05 20:00:00,Poland,709.8,18.6,20,1
2024-01-05 21:00:00,Poland,631.3,21.1,21,1
2024-01-05 22:00:00,Poland,764.1,23.6,22,1
2024-01-05 23:00:00,Poland,601.2,27.7,23,1
2024-01-06 00:00:00,Poland,645.1,29.5,0,1
2024-01-06 01:00:00,Poland,525.8,31.3,1,1
2024-01-06 02:00:00,Poland,765.1,29.8,2,1
2024-01-06 03:00:00,Poland,753.7,27.9,3,1
2024-01-06 04:00:00,Poland,698.9,30.1,4,1
2024-01-06 05:00:00,Poland,734.8,32.3,5,1
2024-01-06 06:00:00,Poland,646.6,28.2,6,1
2024-01-06 07:00:00,Poland,661.2,20.6,7,1
2024-01-06 08:00:00,Poland,672.2,21.5,8,1
2024-01-06 09:00:00,Poland,753.2,17.2,9,1
2024-01-06 10:00:00,Poland,714.3,14.8,10,1
2024-01-06 11:00:00,Poland,749.8,12.4,11,1
2024-01-06 12:00:00,Poland,676.6,9.7,12,1
2024-01-06 13:00:00,Poland,659.1,7.4,13,1
2024-01-06 14:00:00,Poland,762.5,10.9,14,1
2024-01-06 15:00:00,Poland,751.3,8.4,15,1
2024-01-06 16:00:00,Poland,756.2,10.3,16,1
2024-01-06 17:00:00,Poland,687.6,12.2,17,1
2024-01-06 18:00:00,Poland,736.1,15.2,18,1
2024-01-06 19:00:00,Poland,622.3,16.6,19,1
2024-01-06 20:00:00,Poland,645.0,19.7,20,1
2024-01-06 21:00:00,Poland,725.3,21.8,21,1
2024-01-06 22:00:00,Poland,646.4,25.5,22,1
2024-01-06 23:00:00,Poland,628.1,27.8,23,1
2024-01-07 00:00:00,Poland,644.1,31.6,0,1
2024-01-07 01:00:00,Poland,799.6,30.8,1,1
2024-01-07 02:00:00,Poland,677.5,28.9,2,1
2024-01-07 03:00:00,Poland,724.4,30.8,3,1
2024-01-07 04:00:00,Poland,700.7,30.5,4,1
2024-01-07 05:00:00,Poland,859.9,26.0,5,1
2024-01-07 06:00:00,Poland,714.6,23.9,6,1
2024-01-07 07:00:00,Poland,788.8,18.2,7,1
2024-01-07 08:00:00,Poland,787.4,23.0,8,1
2024-01-07 09:00:00,Poland,761.2,17.7,9,1
2024-01-07 10:00:00,Poland,739.7,17.7,10,1
2024-01-07 11:00:00,Poland,650.7,9.9,11,1
2024-01-07 12:00:00,Poland,775.5,6.7,12,1
2024-01-07 13:00:00,Poland,871.4,11.0,13,1
2024-01-07 14:00:00,Poland,771.8,8.4,14,1
2024-01-07 15:00:00,Poland,858.1,10.7,15,1
2024-01-07 16:00:00,Poland,775.7,9.8,16,1
2024-01-07 17:00:00,Poland,782.9,14.6,17,1
2024-01-07 18:00:00,Poland,694.9,14.4,18,1
2024-01-07 19:00:00,Poland,710.1,17.1,19,1
2024-01-07 20:00:00,Poland,741.8,21.0,20,1
2024-01-07 21:00:00,Poland,776.2,21.8,21,1
2024-01-07 22:00:00,Poland,644.7,24.3,22,1
2024-01-07 23:00:00,Poland,618.6,29.6,23,1
2024-01-08 00:00:00,Poland,696.4,28.5,0,1
2024-01-08 01:00:00,Poland,697.1,30.2,1,1
2024-01-08 02:00:00,Poland,733.5,31.1,2,1
2024-01-08 03:00:00,Poland,810.5,29.9,3,1
2024-01-08 04:00:00,Poland,679.6,29.7,4,1
2024-01-08 05:00:00,Poland,829.1,30.9,5,1
2024-01-08 06:00:00,Poland,756.9,27.2,6,1
2024-01-08 07:00:00,Poland,729.8,19.9,7,1
2024-01-08 08:00:00,Poland,633.0,15.7,8,1
2024-01-08 09:00:00,Poland,825.8,15.8,9,1
2024-01-08 10:00:00,Poland,845.9,10.4,10,1
2024-01-08 11:00:00,Poland,771.0,7.7,11,1
2024-01-08 12:00:00,Poland,773.4,9.3,12,1
2024-01-08 13:00:00,Poland,717.0,8.5,13,1
2024-01-08 14:00:00,Poland,625.4,10.4,14,1
2024-01-08 15:00:00,Poland,689.4,11.3,15,1
2024-01-08 16:00:00,Poland,646.4,15.7,16,1
2024-01-08 17:00:00,Poland,645.9,11.6,17,1
2024-01-08 18:00:00,Poland,672.0,13.9,18,1
2024-01-08 19:00:00,Poland,682.2,17.9,19,1
2024-01-08 20:00:00,Poland,742.2,22.2,20,1
2024-01-08 21:00:00,Poland,785.1,22.1,21,1
2024-01-08 22:00:00,Poland,691.4,23.3,22,1
2024-01-08 23:00:00,Poland,749.4,21.8,23,1
2024-01-09 00:00:00,Poland,680.5,30.4,0,1
2024-01-09 01:00:00,Poland,683.5,29.2,1,1
2024-01-09 02:00:00,Poland,724.0,33.1,2,1
2024-01-09 03:00:00,Poland,669.6,33.3,3,1
2024-01-09 04:00:00,Poland,725.4,32.5,4,1
2024-01-09 05:00:00,Poland,686.7,28.0,5,1
2024-01-09 06:00:00,Poland,669.1,26.8,6,1
2024-01-09 07:00:00,Poland,686.0,20.0,7,1
2024-01-09 08:00:00,Poland,820.5,20.9,8,1
2024-01-09 09:00:00,Poland,749.1,16.7,9,1
2024-01-09 10:00:00,Poland,710.6,17.1,10,1
2024-01-09 11:00:00,Poland,749.8,11.9,11,1
2024-01-09 12:00:00,Poland,695.0,10.9,12,1
2024-01-09 13:00:00,Poland,711.4,8.7,13,1
2024-01-09 14:00:00,Poland,715.9,13.6,14,1
2024-01-09 15:00:00,Poland,634.7,10.6,15,1
2024-01-09 16:00:00,Poland,719.8,9.4,16,1
2024-01-09 17:00:00,Poland,750.3,12.2,17,1
2024-01-09 18:00:00,Poland,735.5,12.5,18,1
2024-01-09 19:00:00,Poland,705.6,19.8,19,1
2024-01-09 20:00:00,Poland,771.8,22.5,20,1
2024-01-09 21:00:00,Poland,656.8,22.9,21,1
2024-01-09 22:00:00,Poland,767.3,25.6,22,1
2024-01-09 23:00:00,Poland,757.4,24.2,23,1
2024-01-10 00:00:00,Poland,711.4,31.8,0,1
2024-01-10 01:00:00,Poland,789.2,29.6,1,1
2024-01-10 02:00:00,Poland,655.7,34.1,2,1
2024-01-10 03:00:00,Poland,719.9,28.5,3,1
2024-01-10 04:00:00,Poland,700.9,29.6,4,1
2024-01-10 05:00:00,Poland,669.2,28.8,5,1
2024-01-10 06:00:00,Poland,700.6,26.6,6,1
2024-01-10 07:00:00,Poland,748.3,22.4,7,1
2024-01-10 08:00:00,Poland,753.1,22.2,8,1
2024-01-10 09:00:00,Poland,770.5,18.2,9,1
2024-01-10 10:00:00,Poland,697.9,15.1,10,1
2024-01-10 11:00:00,Poland,732.9,10.9,11,1
2024-01-10 12:00:00,Poland,732.8,13.9,12,1
2024-01-10 13:00:00,Poland,700.4,10.4,13,1
2024-01-10 14:00:00,Poland,736.0,11.0,14,1
2024-01-10 15:00:00,Poland,609.3,10.2,15,1
2024-01-10 16:00:00,Poland,661.5,12.0,16,1
2024-01-10 17:00:00,Poland,695.4,12.2,17,1
2024-01-10 18:00:00,Poland,697.3,20.1,18,1
2024-01-10 19:00:00,Poland,751.6,21.0,19,1
2024-01-10 20:00:00,Poland,676.8,21.4,20,1
2024-01-10 21:00:00,Poland,803.0,23.2,21,1
2024-01-10 22:00:00,Poland,616.5,26.4,22,1
2024-01-10 23:00:00,Poland,806.7,25.4,23,1
2024-01-11 00:00:00,Poland,643.8,29.9,0,1
2024-01-11 01:00:00,Poland,633.2,29.5,1,1
2024-01-11 02:00:00,Poland,658.3,29.2,2,1
2024-01-11 03:00:00,Poland,668.6,28.3,3,1
2024-01-11 04:00:00,Poland,691.7,27.3,4,1
2024-01-11 05:00:00,Poland,686.8,28.0,5,1
2024-01-11 06:00:00,Poland,745.2,25.1,6,1
2024-01-11 07:00:00,Poland,769.1,21.0,7,1
2024-01-11 08:00:00,Poland,667.3,20.8,8,1
2024-01-11 09:00:00,Poland,804.4,17.7,9,1
2024-01-11 10:00:00,Poland,750.4,14.8,10,1
2024-01-11 11:00:00,Poland,738.1,15.8,11,1
2024-01-11 12:00:00,Poland,787.8,10.8,12,1
2024-01-11 13:00:00,Poland,732.6,7.7,13,1
2024-01-11 14:00:00,Poland,819.6,10.3,14,1
2024-01-11 15:00:00,Poland,662.8,8.4,15,1
2024-01-11 16:00:00,Poland,799.1,13.0,16,1
2024-01-11 17:00:00,Poland,696.5,14.1,17,1
2024-01-11 18:00:00,Poland,761.3,14.4,18,1
2024-01-11 19:00:00,Poland,687.7,18.4,19,1
2024-01-11 20:00:00,Poland,805.1,19.2,20,1
2024-01-11 21:00:00,Poland,727.0,21.7,21,1
2024-01-11 22:00:00,Poland,745.1,21.5,22,1
2024-01-11 23:00:00,Poland,638.2,23.0,23,1
2024-01-12 00:00:00,Poland,613.4,27.9,0,1
2024-01-12 01:00:00,Poland,713.7,33.1,1,1
2024-01-12 02:00:00,Poland,789.5,27.7,2,1
2024-01-12 03:00:00,Poland,714.5,29.5,3,1
2024-01-12 04:00:00,Poland,624.3,27.4,4,1
2024-01-12 05:00:00,Poland,812.4,28.1,5,1
2024-01-12 06:00:00,Poland,689.6,23.4,6,1
2024-01-12 07:00:00,Poland,768.2,22.4,7,1
2024-01-12 08:00:00,Poland,681.9,20.8,8,1
2024-01-12 09:00:00,Poland,692.2,16.4,9,1
2024-01-12 10:00:00,Poland,753.3,14.7,10,1
2024-01-12 11:00:00,Poland,586.1,12.5,11,1
2024-01-12 12:00:00,Poland,681.4,12.4,12,1
2024-01-12 13:00:00,Poland,713.8,11.6,13,1
2024-01-12 14:00:00,Poland,712.3,11.5,14,1
2024-01-12 15:00:00,Poland,638.5,11.2,15,1
2024-01-12 16:00:00,Poland,791.7,9.4,16,1
2024-01-12 17:00:00,Poland,710.3,12.1,17,1
2024-01-12 18:00:00,Poland,707.8,16.0,18,1
2024-01-12 19:00:00,Poland,602.9,17.5,19,1
2024-01-12 20:00:00,Poland,701.7,21.7,20,1
2024-01-12 21:00:00,Poland,739.7,20.1,21,1
2024-01-12 22:00:00,Poland,748.2,23.3,22,1
2024-01-12 23:00:00,Poland,731.5,25.4,23,1
2024-01-13 00:00:00,Poland,691.7,29.2,0,1
2024-01-13 01:00:00,Poland,683.2,28.4,1,1
2024-01-13 02:00:00,Poland,708.6,28.3,2,1
2024-01-13 03:00:00,Poland,739.8,30.3,3,1
2024-01-13 04:00:00,Poland,692.4,27.8,4,1
2024-01-13 05:00:00,Poland,697.7,25.0,5,1
2024-01-13 06:00:00,Poland,737.5,25.8,6,1
2024-01-13 07:00:00,Poland,705.9,22.4,7,1
2024-01-13 08:00:00,Poland,740.2,20.9,8,1
2024-01-13 09:00:00,Poland,737.0,18.5,9,1
2024-01-13 10:00:00,Poland,679.6,13.8,10,1
2024-01-13 11:00:00,Poland,820.7,12.3,11,1
2024-01-13 12:00:00,Poland,773.7,11.1,12,1
2024-01-13 13:00:00,Poland,682.4,11.6,13,1
2024-01-13 14:00:00,Poland,677.6,9.9,14,1
2024-01-13 15:00:00,Poland,701.2,12.3,15,1
2024-01-13 16:00:00,Poland,690.6,10.2,16,1
2024-01-13 17:00:00,Poland,663.5,12.9,17,1
2024-01-13 18:00:00,Poland,727.1,17.5,18,1
2024-01-13 19:00:00,Poland,690.6,14.7,19,1
2024-01-13 20:00:00,Poland,650.0,17.5,20,1
2024-01-13 21:00:00,Poland,787.6,23.9,21,1
2024-01-13 22:00:00,Poland,677.0,26.4,22,1
2024-01-13 23:00:00,Poland,713.0,28.9,23,1
2024-01-14 00:00:00,Poland,617.6,30.3,0,1
2024-01-14 01:00:00,Poland,631.4,31.6,1,1
2024-01-14 02:00:00,Poland,638.7,29.0,2,1
2024-01-14 03:00:00,Poland,752.7,29.7,3,1
2024-01-14 04:00:00,Poland,744.7,29.7,4,1
2024-01-14 05:00:00,Poland,694.8,24.7,5,1
2024-01-14 06:00:00,Poland,696.3,22.5,6,1
2024-01-14 07:00:00,Poland,737.2,21.4,7,1
2024-01-14 08:00:00,Poland,674.1,21.9,8,1
2024-01-14 09:00:00,Poland,713.5,18.8,9,1
2024-01-14 10:00:00,Poland,784.5,12.5,10,1
2024-01-14 11:00:00,Poland,681.5,11.8,11,1
2024-01-14 12:00:00,Poland,770.0,10.2,12,1
2024-01-14 13:00:00,Poland,726.6,10.4,13,1
2024-01-14 14:00:00,Poland,740.9,10.3,14,1
2024-01-14 15:00:00,Poland,718.7,10.3,15,1
2024-01-14 16:00:00,Poland,771.5,9.5,16,1
2024-01-14 17:00:00,Poland,767.7,15.0,17,1
2024-01-14 18:00:00,Poland,744.2,16.9,18,1
2024-01-14 19:00:00,Poland,615.1,15.4,19,1
2024-01-14 20:00:00,Poland,710.0,19.6,20,1
2024-01-14 21:00:00,Poland,766.1,24.6,21,1
2024-01-14 22:00:00,Poland,638.1,25.6,22,1
2024-01-14 23:00:00,Poland,606.4,27.9,23,1
2024-01-15 00:00:00,Poland,680.4,27.8,0,1
2024-01-15 01:00:00,Poland,739.6,32.3,1,1
2024-01-15 02:00:00,Poland,623.2,27.9,2,1
2024-01-15 03:00:00,Poland,717.8,31.4,3,1
2024-01-15 04:00:00,Poland,686.6,32.0,4,1
2024-01-15 05:00:00,Poland,705.5,25.6,5,1
2024-01-15 06:00:00,Poland,736.0,27.5,6,1
2024-01-15 07:00:00,Poland,707.9,24.2,7,1
2024-01-15 08:00:00,Poland,690.6,18.8,8,1
2024-01-15 09:00:00,Poland,736.6,17.7,9,1
2024-01-15 10:00:00,Poland,817.9,17.7,10,1
2024-01-15 11:00:00,Poland,766.5,12.1,11,1
2024-01-15 12:00:00,Poland,772.5,10.5,12,1
2024-01-15 13:00:00,Poland,679.7,4.9,13,1
2024-01-15 14:00:00,Poland,701.2,6.8,14,1
2024-01-15 15:00:00,Poland,652.1,9.6,15,1
2024-01-15 16:00:00,Poland,776.0,11.1,16,1
2024-01-15 17:00:00,Poland,775.6,14.0,17,1
2024-01-15 18:00:00,Poland,738.1,16.6,18,1
2024-01-15 19:00:00,Poland,752.7,21.1,19,1
2024-01-15 20:00:00,Poland,679.9,21.3,20,1
2024-01-15 21:00:00,Poland,678.8,28.2,21,1
2024-01-15 22:00:00,Poland,765.3,26.4,22,1
2024-01-15 23:00:00,Poland,671.9,29.7,23,1
2024-01-16 00:00:00,Poland,752.2,27.1,0,1
2024-01-16 01:00:00,Poland,789.2,30.5,1,1
2024-01-16 02:00:00,Poland,631.5,31.9,2,1
2024-01-16 03:00:00,Poland,650.1,31.5,3,1
2024-01-16 04:00:00,Poland,800.9,27.8,4,1
2024-01-16 05:00:00,Poland,765.7,27.0,5,1
2024-01-16 06:00:00,Poland,803.2,22.6,6,1
2024-01-16 07:00:00,Poland,815.7,23.3,7,1
2024-01-16 08:00:00,Poland,708.1,18.0,8,1
2024-01-16 09:00:00,Poland,844.0,19.3,9,1
2024-01-16 10:00:00,Poland,811.4,15.5,10,1
2024-01-16 11:00:00,Poland,793.3,14.3,11,1
2024-01-16 12:00:00,Poland,754.3,12.5,12,1
2024-01-16 13:00:00,Poland,714.9,11.2,13,1
2024-01-16 14:00:00,Poland,689.7,11.6,14,1
2024-01-16 15:00:00,Poland,648.2,10.5,15,1
2024-01-16 16:00:00,Poland,678.0,8.3,16,1
2024-01-16 17:00:00,Poland,677.1,15.4,17,1
2024-01-16 18:00:00,Poland,726.7,13.6,18,1
2024-01-16 19:00:00,Poland,670.8,19.2,19,1
2024-01-16 20:00:00,Poland,605.5,21.1,20,1
2024-01-16 21:00:00,Poland,711.5,23.3,21,1
2024-01-16 22:00:00,Poland,581.8,25.3,22,1
2024-01-16 23:00:00,Poland,676.9,27.6,23,1
2024-01-17 00:00:00,Poland,734.6,29.1,0,1
2024-01-17 01:00:00,Poland,608.9,29.7,1,1
2024-01-17 02:00:00,Poland,629.3,29.8,2,1
2024-01-17 03:00:00,Poland,698.1,30.2,3,1
2024-01-17 04:00:00,Poland,781.7,29.8,4,1
2024-01-17 05:00:00,Poland,703.0,26.3,5,1
2024-01-17 06:00:00,Poland,689.9,25.5,6,1
2024-01-17 07:00:00,Poland,735.7,20.0,7,1
2024-01-17 08:00:00,Poland,625.5,18.5,8,1
2024-01-17 09:00:00,Poland,643.1,14.1,9,1
2024-01-17 10:00:00,Poland,771.8,14.5,10,1
2024-01-17 11:00:00,Poland,780.3,13.7,11,1
2024-01-17 12:00:00,Poland,769.3,12.7,12,1
2024-01-17 13:00:00,Poland,742.4,7.8,13,1
2024-01-17 14:00:00,Poland,758.5,11.6,14,1
2024-01-17 15:00:00,Poland,629.1,8.4,15,1
2024-01-17 16:00:00,Poland,663.1,10.6,16,1
2024-01-17 17:00:00,Poland,698.0,12.0,17,1
2024-01-17 18:00:00,Poland,770.9,18.0,18,1
2024-01-17 19:00:00,Poland,721.4,17.7,19,1
2024-01-17 20:00:00,Poland,707.4,24.0,20,1
