timestamp,carbon_intensity,renewable_pct,production_mw,consumption_mw,solar_mw,wind_mw,hydro_mw,gas_mw,coal_mw,import_es_mw,import_fr_mw,export_es_mw,export_fr_mw,temperature_c,wind_speed_ms,cloud_cover_pct,humidity_pct,pressure_hpa,hour,day_of_week,day_of_year,month,year,green_score,demand_signal,grid_balance_mw,self_sufficiency_pct
2024-04-23 03:00:00,28.0,99.0,4566.9,4443.7,22.0,1349.1,1125.7,677.4,210.7,121.0,14.4,0.0,0.0,26.3,4.9,34.1,100.0,1020.2,3,1,114,4,2024,100.0,0,123.2,102.8
2024-04-23 04:00:00,28.0,99.0,4288.4,4647.9,8.6,1203.1,1053.7,567.1,213.5,0.0,0.0,229.8,147.9,21.4,2.3,73.4,69.0,1018.8,4,1,114,4,2024,100.0,1,-359.5,92.3
2024-04-23 05:00:00,28.0,99.0,4591.0,5260.6,44.9,1525.3,1193.4,652.0,216.2,6.4,0.0,393.5,271.3,27.6,5.5,78.7,92.4,1028.1,5,1,114,4,2024,100.0,1,-669.6,87.3
2024-04-23 06:00:00,28.0,99.0,5152.0,5190.8,0.0,1570.0,1297.0,745.9,264.7,27.5,25.2,1.1,16.5,25.5,5.1,43.6,76.4,1017.5,6,1,114,4,2024,100.0,0,-38.8,99.3
2024-04-23 07:00:00,28.0,99.0,4944.5,5521.8,239.1,1539.3,1122.1,693.4,234.3,0.0,28.4,337.0,227.6,22.2,14.5,62.6,67.0,1021.8,7,1,114,4,2024,100.0,1,-577.3,89.5
2024-04-23 08:00:00,28.0,99.0,6373.5,5898.6,543.5,1796.9,1617.6,977.0,277.8,327.3,166.5,45.5,14.7,25.6,4.1,76.0,85.2,1016.5,8,1,114,4,2024,100.0,0,474.9,108.1
2024-04-23 09:00:00,28.0,99.0,5592.5,6445.4,679.1,1728.7,1259.8,767.0,254.3,6.8,7.0,523.6,368.8,23.7,7.7,46.3,79.9,1015.9,9,1,114,4,2024,100.0,1,-852.8,86.8
2024-04-23 10:00:00,28.0,99.0,6647.4,6420.1,1072.2,1991.6,1754.0,958.1,319.9,153.2,89.9,0.0,0.0,19.8,5.7,26.2,84.3,1021.4,10,1,114,4,2024,100.0,0,227.3,103.5
2024-04-23 11:00:00,28.0,99.0,6613.7,6224.9,1211.6,2020.0,1692.2,919.2,310.5,216.1,205.0,0.0,0.0,20.3,14.4,69.3,93.6,1024.5,11,1,114,4,2024,100.0,0,388.9,106.2
2024-04-23 12:00:00,28.0,99.0,6834.2,6869.7,1287.4,2021.4,1743.6,1022.7,383.3,0.0,2.2,59.6,0.0,17.4,7.1,0.0,72.3,1019.9,12,1,114,4,2024,100.0,0,-35.5,99.5
2024-04-23 13:00:00,28.0,99.0,7449.6,7304.8,1295.5,2224.6,2020.3,1018.8,361.4,57.7,17.7,1.9,0.0,16.0,11.4,40.1,69.7,1020.6,13,1,114,4,2024,100.0,0,144.8,102.0
2024-04-23 14:00:00,28.0,99.0,7321.8,7153.8,1126.8,2244.5,1747.5,997.7,310.1,115.0,68.7,0.0,4.9,15.6,11.1,31.3,79.5,1021.5,14,1,114,4,2024,100.0,0,167.9,102.3
2024-04-23 15:00:00,28.0,99.0,7945.6,7010.7,1067.2,2294.4,2038.7,1134.7,415.3,549.3,378.6,0.0,40.1,19.4,0.0,39.1,83.3,1024.0,15,1,114,4,2024,100.0,-1,934.9,113.3
2024-04-23 16:00:00,28.0,99.0,7056.5,6924.1,590.9,2023.2,1778.4,1013.9,294.5,85.5,52.9,0.0,19.0,18.6,5.7,11.5,84.6,1020.3,16,1,114,4,2024,100.0,0,132.4,101.9
2024-04-23 17:00:00,28.0,99.0,7456.5,6207.6,423.7,2069.6,1905.9,1087.6,385.0,743.9,528.5,4.5,0.0,10.4,5.1,89.6,86.5,1016.0,17,1,114,4,2024,100.0,-1,1248.9,120.1
2024-04-23 18:00:00,28.0,99.0,6983.6,5925.6,0.0,2108.1,1714.1,949.0,374.1,653.0,429.1,0.0,0.0,12.8,0.0,45.2,83.2,1012.5,18,1,114,4,2024,100.0,-1,1058.0,117.9
2024-04-23 19:00:00,28.0,99.0,6833.0,6325.2,0.0,2090.4,1747.2,919.1,306.3,298.7,178.4,0.0,14.4,15.2,0.1,37.6,96.0,1015.7,19,1,114,4,2024,100.0,0,507.8,108.0
2024-04-23 20:00:00,28.0,99.0,6532.2,6108.6,0.0,1866.9,1626.0,1008.0,318.8,259.9,180.7,27.8,12.5,16.1,8.0,31.4,67.9,1026.7,20,1,114,4,2024,100.0,0,423.6,106.9
2024-04-23 21:00:00,28.0,99.0,5515.1,5338.3,1.6,1533.3,1454.1,820.5,299.7,91.9,50.9,0.0,0.0,16.1,11.3,58.1,81.8,1020.3,21,1,114,4,2024,100.0,0,176.8,103.3
2024-04-23 22:00:00,28.0,99.0,5677.3,5246.4,0.0,1695.7,1440.4,715.7,321.7,247.4,153.7,0.0,0.0,16.9,5.5,0.0,70.1,1015.0,22,1,114,4,2024,100.0,0,430.9,108.2
2024-04-23 23:00:00,28.0,99.0,5554.9,5100.5,0.0,1728.5,1460.2,716.6,293.1,252.3,177.4,0.0,0.0,21.3,1.6,57.7,98.4,1021.4,23,1,114,4,2024,100.0,-1,454.5,108.9
2024-04-24 00:00:00,28.0,99.0,5069.9,5159.2,6.9,1361.4,1216.5,661.9,274.0,27.8,0.0,30.6,22.8,16.9,8.4,63.5,58.6,1026.6,0,2,115,4,2024,100.0,0,-89.3,98.3
2024-04-24 01:00:00,28.0,99.0,4597.7,4621.7,0.0,1334.9,1113.3,706.8,199.3,0.0,29.2,0.0,0.0,21.6,5.7,70.4,76.6,1017.3,1,2,115,4,2024,100.0,0,-24.0,99.5
2024-04-24 02:00:00,28.0,99.0,4155.2,4777.1,0.0,1352.9,954.5,587.1,154.2,39.4,0.0,398.6,226.1,20.8,5.1,78.0,67.6,1021.4,2,2,115,4,2024,100.0,1,-621.8,87.0
2024-04-24 03:00:00,28.0,99.0,4642.2,5119.3,111.3,1318.9,1256.4,601.2,230.2,7.4,13.1,286.8,179.0,26.0,4.7,30.0,76.8,1011.9,3,2,115,4,2024,100.0,1,-477.0,90.7
2024-04-24 04:00:00,28.0,99.0,5076.4,4693.5,71.2,1467.5,1404.3,734.9,190.3,218.2,161.6,0.0,0.1,23.9,0.0,0.0,70.1,1020.6,4,2,115,4,2024,100.0,0,383.0,108.2
2024-04-24 05:00:00,28.0,99.0,4886.3,4967.0,0.0,1533.5,1163.8,757.1,248.8,0.0,29.5,24.4,18.7,23.5,8.1,30.3,73.1,1016.8,5,2,115,4,2024,100.0,0,-80.7,98.4
2024-04-24 06:00:00,28.0,99.0,5263.5,4934.7,0.0,1562.6,1335.2,791.2,255.9,242.1,131.8,18.7,0.0,29.4,12.0,22.1,95.3,1021.2,6,2,115,4,2024,100.0,0,328.8,106.7
2024-04-24 07:00:00,28.0,99.0,5511.2,5236.1,249.0,1693.1,1480.2,811.0,261.8,186.3,87.4,8.5,9.4,26.5,3.9,0.0,86.8,1026.2,7,2,115,4,2024,100.0,0,275.1,105.3
2024-04-24 08:00:00,28.48,99.0,5501.7,6010.1,525.1,1730.3,1386.0,674.1,294.4,0.0,0.0,286.9,217.6,26.6,16.2,10.8,87.2,1017.0,8,2,115,4,2024,100.0,1,-508.4,91.5
2024-04-24 09:00:00,28.0,99.0,6025.3,6397.1,788.2,1948.8,1517.4,817.9,282.8,0.0,9.1,171.5,173.8,23.5,5.6,46.3,90.6,1026.3,9,2,115,4,2024,100.0,1,-371.8,94.2
2024-04-24 10:00:00,29.34,99.0,6631.4,6679.3,984.3,2096.3,1595.9,961.5,293.2,56.4,0.0,47.0,22.3,21.5,0.0,40.7,81.8,1016.8,10,2,115,4,2024,100.0,0,-47.9,99.3
2024-04-24 11:00:00,28.0,99.0,6307.7,6400.6,1202.1,2069.0,1584.8,820.5,323.5,0.0,0.0,54.3,55.2,22.9,11.2,4.0,81.5,1030.8,11,2,115,4,2024,100.0,0,-92.9,98.5
2024-04-24 12:00:00,36.2,99.0,7243.1,6789.9,1285.9,2359.5,1737.1,1082.5,411.3,286.0,194.2,40.6,0.0,20.7,7.7,11.4,77.1,1018.2,12,2,115,4,2024,100.0,0,453.3,106.7
2024-04-24 13:00:00,32.6,99.0,7651.5,7073.9,1411.6,2354.4,2025.3,1046.4,402.3,401.5,258.2,19.2,26.8,16.2,8.1,67.2,87.6,1015.9,13,2,115,4,2024,100.0,0,577.6,108.2
2024-04-24 14:00:00,28.0,99.0,7434.5,6453.7,1131.7,2244.1,1687.7,1028.8,402.1,657.3,399.6,0.0,0.0,19.8,4.8,0.1,66.1,1017.5,14,2,115,4,2024,100.0,-1,980.8,115.2
2024-04-24 15:00:00,28.0,99.0,7727.9,7068.8,1031.2,2296.0,1840.7,1166.8,398.2,407.2,269.3,0.0,16.0,16.4,2.6,83.5,64.5,1026.5,15,2,115,4,2024,100.0,-1,659.1,109.3
2024-04-24 16:00:00,28.0,99.0,7293.7,7290.5,673.3,2121.9,1840.1,975.8,387.0,5.2,15.0,0.0,29.9,14.7,8.0,19.8,95.3,1017.1,16,2,115,4,2024,100.0,0,3.1,100.0
2024-04-24 17:00:00,28.0,99.0,7309.7,6921.3,302.0,2028.7,1727.4,1011.0,388.0,234.6,135.5,0.0,0.0,15.9,3.0,57.3,93.8,1019.5,17,2,115,4,2024,100.0,0,388.4,105.6
2024-04-24 18:00:00,28.0,99.0,6984.2,5821.5,26.4,2047.3,1601.8,890.1,354.7,689.3,446.1,24.8,2.5,16.6,5.1,54.4,67.7,1014.7,18,2,115,4,2024,100.0,-1,1162.7,120.0
2024-04-24 19:00:00,28.0,99.0,6878.7,6205.9,8.2,2174.0,1914.8,1015.3,323.0,368.7,286.0,2.5,0.0,15.7,0.0,67.1,79.1,1018.5,19,2,115,4,2024,100.0,-1,672.8,110.8
2024-04-24 20:00:00,28.0,99.0,6359.0,5851.8,41.5,1832.9,1634.5,1060.3,350.4,279.4,188.2,0.0,6.2,19.4,9.9,7.7,72.2,1011.7,20,2,115,4,2024,100.0,0,507.1,108.7
2024-04-24 21:00:00,28.0,99.0,5530.7,5554.6,0.0,1793.2,1364.5,688.9,292.1,0.0,0.0,8.5,32.8,16.8,1.0,100.0,66.3,1019.8,21,2,115,4,2024,100.0,0,-23.9,99.6
2024-04-24 22:00:00,28.0,99.0,5410.7,5225.7,0.0,1620.5,1390.7,632.4,270.2,158.0,89.8,17.5,0.0,15.9,10.5,100.0,81.9,1020.3,22,2,115,4,2024,100.0,0,185.0,103.5
2024-04-24 23:00:00,28.0,99.0,5793.9,4873.1,36.4,1843.1,1480.1,851.8,290.5,585.2,346.8,0.0,0.0,19.2,5.4,67.8,86.5,1015.1,23,2,115,4,2024,100.0,-1,920.8,118.9
2024-04-25 00:00:00,28.0,99.0,5098.2,4202.7,0.0,1630.1,1222.6,669.2,276.1,617.1,336.5,5.6,8.5,17.8,6.3,37.0,92.5,1014.2,0,3,116,4,2024,100.0,-1,895.6,121.3
2024-04-25 01:00:00,28.0,99.0,4113.5,4715.5,0.0,1172.1,1005.6,563.1,198.4,24.2,0.0,368.9,241.3,23.5,7.1,41.4,78.0,1019.4,1,3,116,4,2024,100.0,1,-602.0,87.2
2024-04-25 02:00:00,28.0,99.0,4889.3,4750.6,1.8,1633.9,1202.1,753.3,289.9,99.3,72.2,47.8,0.0,21.3,8.9,29.7,84.3,1017.6,2,3,116,4,2024,100.0,0,138.7,102.9
2024-04-25 03:00:00,28.0,99.0,4177.2,4507.6,8.1,1433.3,1014.8,554.6,231.6,0.0,0.0,211.8,144.3,24.4,9.1,35.3,91.1,1015.9,3,3,116,4,2024,100.0,1,-330.4,92.7
2024-04-25 04:00:00,28.0,99.0,4801.3,5062.8,0.0,1495.3,1166.9,641.2,261.9,6.2,0.0,158.2,103.7,25.1,5.9,75.5,81.0,1025.3,4,3,116,4,2024,100.0,1,-261.6,94.8
2024-04-25 05:00:00,28.0,99.0,5062.8,4557.8,35.9,1307.1,1325.7,602.2,240.6,296.6,237.3,42.6,0.0,23.5,8.3,1.8,79.6,1017.5,5,3,116,4,2024,100.0,-1,505.0,111.1
2024-04-25 06:00:00,28.0,99.0,4967.8,4785.9,0.0,1410.3,1227.1,781.0,260.0,92.0,54.2,41.2,1.4,27.3,1.8,45.7,72.5,1017.1,6,3,116,4,2024,100.0,0,181.9,103.8
2024-04-25 07:00:00,28.0,99.0,4970.9,5509.8,277.6,1345.6,1312.7,681.0,227.4,0.0,13.3,287.5,249.6,23.7,2.3,54.0,81.5,1014.5,7,3,116,4,2024,100.0,1,-538.9,90.2
2024-04-25 08:00:00,28.0,99.0,5411.5,5636.4,501.6,1609.4,1294.9,698.0,333.7,31.3,5.4,156.5,96.4,26.9,6.0,19.0,71.7,1015.7,8,3,116,4,2024,100.0,0,-224.9,96.0
2024-04-25 09:00:00,28.0,99.0,6176.2,6343.9,735.8,1792.3,1577.8,840.8,350.7,0.0,0.0,83.6,61.5,23.6,3.6,37.2,85.7,1018.7,9,3,116,4,2024,100.0,0,-167.7,97.4
2024-04-25 10:00:00,28.0,99.0,6070.3,6297.4,953.5,1863.2,1369.3,733.4,302.4,50.0,0.2,106.4,119.6,24.1,0.0,94.2,75.3,1028.1,10,3,116,4,2024,100.0,0,-227.1,96.4
2024-04-25 11:00:00,28.0,99.0,6587.1,6974.5,1141.7,1858.1,1684.2,823.2,320.2,19.6,0.0,227.6,131.0,20.8,8.8,67.0,97.0,1025.1,11,3,116,4,2024,100.0,1,-387.4,94.4
2024-04-25 12:00:00,28.0,99.0,7204.3,6665.9,1266.6,1937.0,1865.7,988.5,393.1,335.6,226.2,20.7,0.0,19.7,6.1,43.0,77.4,1018.5,12,3,116,4,2024,100.0,0,538.3,108.1
2024-04-25 13:00:00,28.0,99.0,7116.7,6993.6,1169.1,2227.5,1692.5,988.4,397.9,66.8,48.5,0.0,33.3,19.5,0.0,49.5,94.0,1014.5,13,3,116,4,2024,100.0,0,123.1,101.8
2024-04-25 14:00:00,28.0,99.0,7846.7,6523.7,1170.1,2453.7,1980.5,1144.8,379.7,799.9,556.7,0.0,4.9,17.4,3.3,26.6,80.5,1019.4,14,3,116,4,2024,100.0,-1,1323.0,120.3
2024-04-25 15:00:00,28.66,99.0,7209.3,6946.3,879.4,1943.5,1859.2,1049.7,364.1,177.5,78.1,0.0,0.0,17.2,9.5,0.0,72.3,1013.0,15,3,116,4,2024,100.0,0,263.0,103.8
2024-04-25 16:00:00,28.0,99.0,6528.2,6856.7,635.2,1907.1,1610.7,908.0,344.3,34.4,22.4,171.3,118.3,20.2,2.2,28.8,78.0,1020.6,16,3,116,4,2024,100.0,1,-328.5,95.2
2024-04-25 17:00:00,28.0,99.0,7081.1,6938.8,315.3,2085.6,1836.3,1027.5,362.5,27.7,49.6,0.0,0.0,15.8,5.6,28.9,72.0,1021.3,17,3,116,4,2024,100.0,0,142.3,102.1
2024-04-25 18:00:00,28.0,99.0,7147.5,6037.3,55.0,2087.3,1734.5,984.1,387.5,716.7,439.5,14.1,0.0,16.8,3.4,52.1,79.6,1019.0,18,3,116,4,2024,100.0,-1,1110.2,118.4
2024-04-25 19:00:00,28.0,99.0,6991.7,6042.7,0.0,2219.3,1769.5,918.4,424.6,559.7,371.1,0.0,10.2,16.1,6.8,70.3,50.4,1018.7,19,3,116,4,2024,100.0,-1,949.1,115.7
2024-04-25 20:00:00,28.0,99.0,6273.9,6148.7,0.0,1896.5,1573.0,925.1,327.4,74.5,33.8,57.0,0.0,14.7,4.1,68.0,87.0,1025.4,20,3,116,4,2024,100.0,0,125.2,102.0
2024-04-25 21:00:00,28.0,99.0,5922.4,5869.9,0.0,1607.7,1490.3,707.0,336.6,68.7,40.0,13.5,0.0,13.3,8.4,68.2,60.1,1020.2,21,3,116,4,2024,100.0,0,52.5,100.9
2024-04-25 22:00:00,28.0,99.0,5603.1,4999.8,0.0,1749.1,1483.4,757.6,258.0,399.7,230.6,0.0,0.0,20.2,13.5,20.8,77.6,1019.9,22,3,116,4,2024,100.0,-1,603.4,112.1
2024-04-25 23:00:00,28.0,99.0,5737.7,4786.9,10.8,1733.4,1441.4,742.9,321.7,567.9,393.1,6.1,0.0,20.4,3.6,45.4,81.2,1024.2,23,3,116,4,2024,100.0,-1,950.8,119.9
2024-04-26 00:00:00,28.0,99.0,5045.4,4352.8,28.2,1520.0,1227.6,765.2,275.1,403.2,294.8,0.0,0.0,20.3,11.4,20.1,79.7,1027.6,0,4,117,4,2024,100.0,-1,692.5,115.9
2024-04-26 01:00:00,28.0,99.0,4563.0,4131.4,56.5,1431.6,1272.6,651.2,262.0,251.4,163.3,0.0,0.0,20.5,10.4,21.6,77.6,1022.3,1,4,117,4,2024,100.0,-1,431.6,110.4
2024-04-26 02:00:00,28.0,99.0,5125.6,4506.7,0.0,1354.4,1409.1,609.9,260.6,387.3,213.3,22.8,0.0,22.3,5.1,44.7,73.4,1016.4,2,4,117,4,2024,100.0,-1,618.9,113.7
2024-04-26 03:00:00,28.0,99.0,4503.1,4486.0,91.1,1348.7,1274.0,660.9,236.3,19.9,9.1,0.0,25.4,26.5,7.3,48.3,65.1,1022.8,3,4,117,4,2024,100.0,0,17.1,100.4
2024-04-26 04:00:00,28.0,99.0,3970.0,5255.5,0.0,1239.6,1081.2,558.6,180.2,0.0,6.5,772.7,486.3,26.5,6.0,7.8,81.1,1017.4,4,4,117,4,2024,100.0,1,-1285.5,75.5
2024-04-26 05:00:00,28.0,99.0,4312.7,5034.9,4.5,1238.5,1132.8,554.1,176.5,0.0,0.0,409.7,253.6,20.3,0.2,62.5,77.4,1022.2,5,4,117,4,2024,100.0,1,-722.3,85.7
2024-04-26 06:00:00,28.0,99.0,5095.6,5149.9,43.2,1485.5,1375.4,678.0,221.2,22.4,6.8,72.6,28.9,28.0,7.4,25.5,91.8,1029.6,6,4,117,4,2024,100.0,0,-54.3,98.9
2024-04-26 07:00:00,28.0,99.0,4752.4,5646.9,250.3,1383.1,1144.1,699.3,257.0,0.0,10.1,491.8,373.4,24.6,10.7,66.3,86.8,1032.1,7,4,117,4,2024,100.0,1,-894.5,84.2
2024-04-26 08:00:00,28.0,99.0,5751.2,6046.8,568.0,1809.3,1377.8,854.1,280.8,0.0,4.3,150.3,119.8,27.4,1.0,25.4,96.3,1018.6,8,4,117,4,2024,100.0,1,-295.6,95.1
2024-04-26 09:00:00,28.0,99.0,5781.6,6401.9,781.7,1630.6,1336.1,790.0,218.0,0.0,0.0,416.2,243.8,22.5,16.4,93.2,92.7,1009.3,9,4,117,4,2024,100.0,1,-620.3,90.3
2024-04-26 10:00:00,28.0,99.0,6718.0,6462.3,1066.0,1995.9,1627.1,969.9,350.4,196.2,101.2,0.6,0.0,25.1,6.1,22.4,84.9,1018.2,10,4,117,4,2024,100.0,0,255.7,104.0
2024-04-26 11:00:00,28.0,99.0,6796.9,6642.9,1215.5,1992.6,1683.3,903.7,283.7,75.8,58.4,44.0,0.0,21.7,9.6,31.1,87.9,1017.5,11,4,117,4,2024,100.0,0,154.0,102.3
2024-04-26 12:00:00,28.0,99.0,6602.3,6877.2,1132.7,2117.0,1536.1,1018.3,316.3,0.0,0.0,163.2,131.0,19.3,0.0,36.5,85.2,1013.2,12,4,117,4,2024,100.0,0,-274.9,96.0
2024-04-26 13:00:00,28.0,99.0,7555.0,6945.1,1281.6,2278.0,1890.8,1172.4,328.8,393.4,246.7,0.0,14.9,18.8,8.7,63.6,70.5,1017.2,13,4,117,4,2024,100.0,-1,609.9,108.8
2024-04-26 14:00:00,28.0,99.0,7830.7,6873.0,1176.9,2346.9,1884.2,1017.8,391.2,558.4,364.2,0.0,0.0,18.7,12.7,80.6,65.5,1016.9,14,4,117,4,2024,100.0,-1,957.7,113.9
2024-04-26 15:00:00,28.0,99.0,7142.5,7209.5,802.4,1943.5,1626.8,1077.8,334.4,1.3,14.5,92.0,28.2,17.4,5.1,16.9,78.9,1018.8,15,4,117,4,2024,100.0,0,-67.0,99.1
2024-04-26 16:00:00,28.0,99.0,7224.1,6792.9,607.9,2037.8,1614.1,1085.3,361.9,264.8,185.8,0.0,0.0,16.0,5.0,34.2,85.1,1021.7,16,4,117,4,2024,100.0,0,431.2,106.3
2024-04-26 17:00:00,28.0,99.0,7439.7,6405.1,300.0,2300.6,1770.6,1078.7,356.2,641.1,424.5,0.0,0.0,17.0,7.1,58.6,84.9,1019.9,17,4,117,4,2024,100.0,-1,1034.6,116.2
2024-04-26 18:00:00,28.0,99.0,7251.5,6404.9,0.0,2156.9,1769.0,868.9,416.2,520.7,368.4,3.5,19.2,17.2,0.6,40.3,74.4,1027.2,18,4,117,4,2024,100.0,-1,846.6,113.2
2024-04-26 19:00:00,28.0,99.0,7408.9,6282.6,30.0,2280.4,1941.8,1103.4,397.5,691.2,459.2,0.0,0.0,16.0,6.9,21.4,84.1,1031.4,19,4,117,4,2024,100.0,-1,1126.3,117.9
2024-04-26 20:00:00,28.0,99.0,6637.7,5450.6,0.0,2067.7,1575.1,936.8,326.3,675.2,490.6,26.9,0.8,18.8,0.0,41.2,79.8,1018.0,20,4,117,4,2024,100.0,-1,1187.1,121.8
2024-04-26 21:00:00,28.0,99.0,6672.2,5424.9,38.0,2114.7,1836.3,954.2,349.6,712.4,490.2,71.1,9.5,20.3,1.0,77.4,90.9,1019.9,21,4,117,4,2024,100.0,-1,1247.3,123.0
2024-04-26 22:00:00,28.0,99.0,5617.2,5007.5,0.0,1577.7,1456.1,770.4,298.9,361.6,257.8,0.0,0.0,17.2,4.1,48.8,80.0,1027.5,22,4,117,4,2024,100.0,-1,609.7,112.2
2024-04-26 23:00:00,28.0,99.0,5357.4,5475.3,0.0,1773.5,1335.1,724.4,285.3,5.6,0.0,59.2,39.3,19.7,12.2,50.2,100.0,1020.8,23,4,117,4,2024,100.0,0,-117.9,97.8
2024-04-27 00:00:00,28.0,99.0,4780.3,4782.8,0.0,1466.5,1133.8,626.9,221.4,18.8,0.0,0.0,9.7,20.1,3.6,55.2,90.7,1017.7,0,5,118,4,2024,100.0,0,-2.5,99.9
2024-04-27 01:00:00,28.0,99.0,4554.6,5013.4,53.4,1408.1,1109.7,637.1,216.1,26.2,42.9,321.9,151.4,21.5,11.5,37.8,87.4,1027.7,1,5,118,4,2024,100.0,1,-458.8,90.8
2024-04-27 02:00:00,28.0,99.0,4592.3,4658.6,2.8,1204.4,1076.0,622.7,241.3,2.7,0.0,39.5,39.5,24.5,0.5,47.1,91.9,1014.2,2,5,118,4,2024,100.0,0,-66.3,98.6
2024-04-27 03:00:00,28.0,99.0,4336.9,4720.9,13.1,1360.3,1060.8,676.8,189.0,18.8,9.1,192.6,178.0,24.5,6.1,12.1,77.7,1022.1,3,5,118,4,2024,100.0,1,-384.0,91.9
2024-04-27 04:00:00,28.0,99.0,3833.2,4746.0,0.0,1070.0,917.2,599.5,147.6,16.4,38.1,524.3,352.2,24.7,4.7,71.5,88.6,1020.2,4,5,118,4,2024,100.0,1,-912.9,80.8
2024-04-27 05:00:00,28.0,99.0,4514.3,4897.9,38.3,1365.7,1178.0,621.2,251.2,0.0,20.0,256.1,152.9,25.4,7.2,55.9,87.6,1013.3,5,5,118,4,2024,100.0,1,-383.7,92.2
2024-04-27 06:00:00,28.0,99.0,5240.8,5182.3,0.0,1748.5,1208.8,696.9,216.5,16.6,47.3,0.0,0.0,27.3,7.6,20.3,79.1,1022.5,6,5,118,4,2024,100.0,0,58.5,101.1
2024-04-27 07:00:00,28.0,99.0,5270.4,5331.6,166.6,1618.0,1338.4,771.1,245.9,31.3,0.0,9.5,52.4,23.8,9.8,40.7,97.4,1017.6,7,5,118,4,2024,100.0,0,-61.3,98.9
2024-04-27 08:00:00,28.0,99.0,5633.7,5797.3,538.6,1710.2,1396.7,868.6,269.4,0.0,3.5,72.0,85.1,24.4,4.9,39.7,95.1,1024.5,8,5,118,4,2024,100.0,0,-163.6,97.2
2024-04-27 09:00:00,28.0,99.0,5786.2,5720.9,749.6,1774.6,1417.3,710.8,277.9,33.5,35.1,0.0,0.0,25.1,7.1,84.3,94.0,1014.3,9,5,118,4,2024,100.0,0,65.3,101.1
2024-04-27 10:00:00,32.78,99.0,6481.5,6441.6,994.9,1873.6,1446.5,865.4,364.4,33.4,17.4,0.0,0.0,25.0,7.7,58.8,88.0,1029.2,10,5,118,4,2024,100.0,0,39.8,100.6
2024-04-27 11:00:00,28.0,99.0,7214.4,6359.4,1238.8,2016.8,1764.3,962.5,354.4,492.2,339.3,22.4,17.6,22.0,6.3,71.2,87.2,1019.4,11,5,118,4,2024,100.0,-1,855.1,113.4
2024-04-27 12:00:00,28.0,99.0,7452.9,6861.9,1293.3,2294.3,1859.0,1182.3,373.7,317.3,217.0,17.4,0.0,20.5,9.1,57.5,96.0,1017.3,12,5,118,4,2024,100.0,0,591.0,108.6
2024-04-27 13:00:00,28.0,99.0,7401.5,7036.1,1339.0,2231.7,1880.4,1060.7,383.9,187.6,169.1,21.9,13.3,24.3,4.8,38.1,89.8,1023.2,13,5,118,4,2024,100.0,0,365.3,105.2
2024-04-27 14:00:00,28.0,99.0,7209.8,7340.1,1156.6,2286.6,1838.0,1032.1,357.8,0.0,0.0,62.5,29.3,18.4,5.0,18.9,93.7,1020.3,14,5,118,4,2024,100.0,0,-130.3,98.2
2024-04-27 15:00:00,28.0,99.0,7994.8,7035.1,969.9,2311.8,2063.6,1112.5,425.7,551.2,397.0,0.0,38.3,15.5,4.0,26.6,90.9,1026.9,15,5,118,4,2024,100.0,-1,959.7,113.6
2024-04-27 16:00:00,28.0,99.0,7745.5,6775.3,699.4,2201.9,1928.8,1058.9,400.7,650.5,406.3,64.2,0.0,17.5,9.8,60.8,100.0,1028.0,16,5,118,4,2024,100.0,-1,970.2,114.3
2024-04-27 17:00:00,28.0,99.0,6884.4,6497.6,288.8,2132.9,1716.2,911.0,379.8,228.6,145.6,0.0,5.6,15.9,11.8,12.7,87.1,1012.2,17,5,118,4,2024,100.0,0,386.8,106.0
2024-04-27 18:00:00,28.0,99.0,6568.8,6571.9,0.0,1908.1,1625.6,952.5,339.5,0.0,12.1,32.8,0.0,13.2,0.0,26.2,96.0,1018.1,18,5,118,4,2024,100.0,0,-3.2,100.0
2024-04-27 19:00:00,28.0,99.0,6350.9,6086.8,70.0,1757.9,1629.3,961.6,322.4,162.9,137.8,0.0,0.0,14.9,11.6,57.6,76.1,1023.4,19,5,118,4,2024,100.0,0,264.1,104.3
2024-04-27 20:00:00,28.0,99.0,6250.0,5619.4,0.0,1819.7,1560.1,856.6,256.3,378.6,235.8,0.0,19.5,19.5,11.5,62.8,90.8,1021.2,20,5,118,4,2024,100.0,-1,630.6,111.2
2024-04-27 21:00:00,28.0,99.0,6252.5,5526.2,0.0,1776.6,1621.5,842.4,283.9,435.9,268.6,10.8,0.0,19.2,3.3,5.5,75.5,1018.1,21,5,118,4,2024,100.0,-1,726.3,113.1
2024-04-27 22:00:00,28.0,99.0,5857.6,4754.3,0.0,1611.8,1535.1,654.1,318.8,654.6,437.5,0.0,0.0,19.2,7.3,35.0,84.3,1023.7,22,5,118,4,2024,100.0,-1,1103.3,123.2
2024-04-27 23:00:00,28.0,99.0,5345.4,4970.7,0.0,1644.0,1398.7,722.8,248.6,215.9,153.9,23.3,0.0,20.5,3.4,35.7,91.4,1024.0,23,5,118,4,2024,100.0,0,374.7,107.5
2024-04-28 00:00:00,28.0,99.0,4900.0,4573.5,0.0,1524.5,1193.0,644.4,244.0,230.7,120.6,0.0,2.7,19.9,8.0,56.6,92.5,1016.7,0,6,119,4,2024,100.0,0,326.5,107.1
